"sub_count","total_views"
1830,49991
478,239972
1150,341892
8480,1310126
103000,9326940
1300000,1152477402
1160000,830504969
147000,27521102
7900000,2854437725
31000,26115482
66,36455
2070,226401
3940,434260
13,2655
15000,3044532
0,4
243000,42969185
4280,352621
102000,24060892
616,579887
45300,2602264
17000,2479395
34600,43011743
6260000,3088559937
1600,57563
1850,101071
6610,3272421
1300,464710
2980000,1484921148
852,64409
171,55260
394000,68700168
7430,688118
99900,35358232
4,2254
11600,2175983
831000,320594801
255000,54623840
402000,129471467
31100,31291526
810,109397
21900,6835664
1640000,586538714
43700,10445759
2590,250713
34600,4489774
968000,632479286
721000,474065945
269000,27718396
1020,58174
644,184806
1430000,219142863
0,40
2820,290894
13800,2209487
192,9796
249000,132059344
213000,97124267
6990,1272423
431,38133
6120,609363
7300,880263
20700,1443066
1370,619203
98500,15747501
651000,429758394
864,44539
162000,98487423
3960000,623997929
2050,1324688
103000,8358265
36,23967
18700,17261357
145000,22714640
1040,637766
44400,14854358
45500,1545348
83000,4939985
1,264
363000,65309153
187000,1663207627
1600,335881
509000,105555598
2870,5543459
6820,2100226
276,45631
537000,118907935
349000,166875560
2300,3025389
9080000,7737440768
1180,256574
1360,238999
1090000,499970263
479000,109053512
1750,235524
20900,3515041
10,14043
7220,1985513
8610,1405391
4970,458107
17100,1286069
850000,512001511
1,645
972000,254024794
1020000,339377036
0,78
3870,338841
2050,411382
4400,1175543
206000,72250632
1300,434159
76200,17165405
8790,2577676
11,769
13300,583734
1900,354276
1560000,609656045
22400,19081151
103,17766
31000,7028250
37800,73328515
2810000,535591957
92500,11218096
2640,192148
219,120455
198000,33122856
51900,13952913
1990,618091
18900,2764077
3970,586870
1110000,22114597
1750,264119
460,168111
539000,35242292
52900,2009536
3680000,1378504637
430000,196383276
52500,69617313
880,104278
16400,6151396
21700,1210769
277000,32260333
812000,30550605
3940,1536349
3380000,3171380552
2970,1555871
1720,1313418
161000,5805774
358,135535
21,2980
26,1389
66,102527
5270,498203
317000,53288942
10200,4544986
6500,2430707
2500,642567
1890000,285962354
1290000,486358717
432,98035
6340,2635586
118000,18114064
848,54926
294000,82489039
121000,55617959
238000,241603868
3690,1812930
18200,11372433
504,29953
15000,2655302
21200000,5036471202
8940,1504056
2310,571773
128000,24901976
34000,1917993
3180000,2748377383
180,72398
1540000,441619421
6500,1422101
175000,11768084
1090,479855
544,40991
1730000,1247458920
1470000,188761694
46300,27558394
14800,16703197
85,2682
90,34135
743,571800
23300,1502462
1820,346274
1850,851250
111,13205
67,102635
2,380
415000,491648163
1890,577122
2520000,1005485610
1020,670525
246,13676
127000,33574152
14300,3292496
3650,1419603
409,12179
8000,2144865
12700,1318773
11,6967
780,227623
1410000,403318644
36800,1929742
323,108242
375,292463
8020,1398205
169000,10050196
114000,17719682
2980,628371
217,95691
57,3981
217000,16422390
3630,357784
5480,193913
2560,367894
7410,1036435
3050,1012480
1120000,333711630
1,31
44,4329
6420,508841
32000,4071159
210,18354
40100,5437994
76300,18103166
8390000,2823010354
3470,348039
7030,870746
10700,16861761
1050,196007
79800,23644062
47600,20318933
1120000,320076636
1240000,945945064
1010,122650
2250,1130315
516000,218319581
3270,722716
143000,17622655
228000,50736292
8,813
7260000,1568290892
372000,293032502
112000,9430859
5,4005
22100,4737107
75900,25778103
106000,21705927
1390,96857
23900,2853505
152,59682
11,48335
50300,2771449
17300,5618040
2,276
28400,2231906
0,394
45100,8316332
1300,90615
486,36441
32000,9764788
7100,2778089
2030,5510040
595,35206
56400,22764032
18700,3927190
7560,2575045
1040000,118681237
5700,96827
113,34588
674000,85374709
22500,6926792
103000,13352339
5240,873936
27,4079
75800,211129479
324,98592
874,35144
94,31353
8770,1310318
161000,24597984
2320,479576
3670,638010
22,5700
35600,4261592
927,135497
4660,12756455
5200000,746882691
40900,9915030
58000,2902817
164000,21539737
255000,54395660
133000,24446740
1050,215079
7,155
70300,8375602
2200,659074
779,105494
289,53673
379000,84874687
11500,1919658
195,70544
855,99827
18800,563301
1550,237779
89600,30655223
50,17666
89900,179850202
6,7307
10200,4230428
1090,111651
87100,68711782
24200,3471512
36400,14187107
18,7597
3060,104826
318000,72942021
1960000,990162631
168,66766
2910,1608511
1070000,940203393
7460,7288693
672000,195496526
376,236420
5,222
2420,149094
1070,252593
793000,56659872
33300,1591451
21200,5316276
176000,88048368
5860,1146524
6710,2294369
2700,110098
8190,1267255
53700,9043521
1110,490921
1270000,1211955852
159000,11938889
779000,218128836
480,219347
24000,2648438
12300,530570
3000,359359
1150,74670
46,31270
952,147737
117000,204627663
26200000,8083571670
39900,17984888
254,102107
134000,39252749
6420,3545813
38000,3383575
746,344813
5640000,1552285760
1560000,831239982
697000,255854541
26000,15051179
451,40815
13900,1499909
176,35008
33900,8684681
548000,475540237
2030,411862
1,522
737000,330196909
236,27546
24800,1338969
437,104922
16600,744667
115000,66202826
14900,446075
1750,947136
26,9046
39900,12769696
11500,1245520
23100,1068212
10000,2169163
302000,10386021
319,9797
22400,7600444
3050,148993
87000,25062682
4310,2921332
208000,24410772
278000,127290164
11200,2547214
386000,533971163
31,254
1670,335897
2330,2329394
136000,19718228
93300,11409749
97000,40902250
9,2900
874000,441796414
1650000,227792179
262000,56181186
11700,770459
203,12328
3850,385223
322000,39703520
268,56600
118,20448
141000,56063239
13,3758
42,8232
39700,13076578
14300,576673
6140,1469583
5570,413554
802000,189551669
550,254362
144000,11330457
65,17641
19500,8015788
38800,12400162
17500000,13029002115
46000,15323474
50000,11889130
54600,3566085
790,522317
139,6734
3230,2073507
508,126274
452000,176915529
933000,145490316
50400,61961678
40500,1311061
43300,5555570
3,56
26700,8174474
778,277915
141000,5848951
50500,820150
100,76266
11400,2025069
201,47780
3200000,123263617
4280,2495890
3840000,10130136185
9020,744224
3570000,1085535445
103000,25140972
188,5778
129000,8765608
1080000,235146313
148000,20047546
165,90970
18,10305
185000,157235086
6,101
105,31211
413000,112441302
36700,8231510
19700,3852640
120,39429
438000,124545578
382000,38614124
97300,11024133
54,38833
3930,1738489
863000,83036313
85,57900
288000,128639264
672,62527
667,118484
255000,67950937
708000,146054794
3890,447739
114,44498
803000,106188946
185000,224128429
1690000,1091564339
9720,4018788
43000,3196674
88400,33742020
11000,3136774
38800,14590128
639000,228375419
86200,37273019
428,157881
9360,14208738
241,70637
107000,12185441
582000,47263444
12,804
3530,370619
2340,92525
3230,385739
752,138007
1880000,1134131774
4960,2090760
92800,11086205
364000,38748129
12000,2114621
16200,1253801
8810,6712126
4090,1702509
697,29450
2670000,388905046
10400,2478150
768000,37790644
4,598
1450000,404635815
152000,66709912
95700,4564074
107,35034
8510,594882
928000,2145877033
27900,3278442
3110,710041
625000,411323604
2030,223401
1220,91842
33600,9850838
53100,23738207
6420000,2172664293
190000,82302136
1780000,204019136
1060,319514
3130,168467
7970,1935995
362000,25480069
23400,19981400
91,95202
13900,806567
4330,885640
109,37099
18000,4221421
22100,4735866
115000,17509717
23,660
97400,9097614
709,71176
59,57843
190,37036
49400,12086682
28500,10328130
313000,49903685
12900,1784146
14900,4702364
59100,8660280
315000,44708171
105000,41539918
2480,619155
1130,343215
344000,65285692
5400,275234
820000,513439713
569000,51552297
3720,1810625
571,1309463
89500,19156920
6600,14963574
4290,1033840
4400,564763
1550,157405
427,494189
2610000,1376095841
189000,51487156
1280,403860
252000,82089968
27500,26848960
3100000,409992781
43500,8029002
512000,499061023
132,47087
52,32473
8840,8760978
5690,256691
488000,236424301
3090,2257881
502,95070
27,11619
333,1498362
2540000,296126075
245000,2635726
3260,655525
103,10115
236000,92129122
18400,2564372
558000,80646909
1220,156525
1850,343028
39100,10747915
20600,2292218
8130,1086214
5,839
4,312
4160,549187
31,349879
21,29684
380,154646
1460000,174030343
357,61877
1730,137988
405000,90406327
20400,9492164
1460000,322433698
10400,2279380
2750000,1049511750
1910000,551429809
39,117499
556,200915
12100,2140850
491000,95644711
7460,2359400
20900,4532699
666,118355
19000,4604270
202000,25149465
1580,134341
29400,3647849
2680,664051
26700,6508227
1730000,712707745
21800,6447430
4220,214343
1320000,174874747
138,47529
68300,5052238
1430000,1604358803
119,185011
14200,9615093
25900,6555821
14,9003
5720000,1598478299
0,332
27300,4362257
2090,467929
17,5887
1100,15143
135000,22622963
0,30
4130,916878
121,86948
16300,4712410
406000,50837501
127,57059
926,142419
4,571
1990,553852
83700,12330491
699,314354
1590,94043
662000,941931328
3620,3133276
30600,13290765
3250,355319
139000,15667966
46200,13910227
17200,8360257
22100,491393
24000,3423822
11,230
3000,552057
34,13077
30800,971604
48000,2081721
1690000,586347594
914,484922
1240,237852
19300,2815719
8030,427846
9,213
535,56266
83000,22426672
0,56
1200000,98903921
206000,14741659
5,600
795,32888
457,111621
2,9
5,327
449,7744
3250,14419
7070,39028659
2380,63137
4650,272128
2150000,1398899895
8200,7671715
61600,28942653
8020,9648828
552000,222468646
112,16148
200000,40476705
1150,105295
136,139887
764000,145596682
205000,14570508
3,186
2,123
1190,241806
741,315548
5300,420764
138000,12683833
9560,6237697
53,6796
144000,22200122
474,124320
6440,2129004
153000,19956797
10400,8632583
5810,1850168
4990,145503
3000,3818424
24800,3541125
1360,111529
100000,13071354
147000,16089057
517,831919
143000,15671258
675000,131562353
153,1193
45800,4433833
395,13849
100000,13864992
13400000,3707294533
39,5299
6010,7739299
3440,850647
348000,78128449
369000,198307669
385000,30061143
27000,1741032
590000,130427517
33800,6694707
128000,36208284
6760,4928001
3060000,558175594
17800,2582682
1140000,672666663
1650,318147
2750,1697748
117,65305
489,493406
138000,26670582
65,13757
184000,34453354
18500,2099112
5660,2446827
6500,3442030
530000,1295524405
1600000,246558467
14200,1813310
5070,388974
4190,5058405
37200,9675008
1460,858978
5260,817674
1130000,216695074
359,324134
22,993
84300,4510482
46900,12127174
3840,512871
3620000,1028773726
707000,33438420
2610,632565
807,104124
1320,2740299
58600,75637175
15000,7043665
385000,91060780
6170,233507
59800,8369725
217000,366068241
4400,383102
741000,859087704
1600000,1364412254
171000,27697969
62000,990236296
242,170723
600,191837
12000,1102632
157000,71812595
292000,10751458
107000,74507445
2850000,1009268600
0,2
1760,138294
365,69233
101,58851
1140,1625279
58800,15937152
26800,2931062
306000,23365647
63500,9145386
26700,1720824
776,290626
2430,435013
405,99154
1770,1843807
50700,722184
232,38503
116000,26971263
111000,9284751
1810000,165003288
1910000,790620394
1,16
1180,203671
6110,1553870
108,167182
169000,46043466
193000,1118916
141000,32719053
45800,37251054
360,104732
349,53091
429000,96651821
3440,2167492
87,102938
262000,60954280
40300,3340847
314,15248
0,36
1000,47034
164,17605
6130000,4302710770
441000,124371685
602,54118
969000,684309449
3750,459618
4390,1673270
9840000,8686308150
5980,453511
373000,54524373
14200,15929964
2720,779466
46100,11414437
70300,3243924
30600,1400400
1540000,1139563716
2190000,257185897
0,69
162,17538
3070,348753
4960,621966
80,22698
5840,1975562
4760,2306515
178000,88991392
187000,70405972
8050,2036321
2200,174288
11600,847017
1990000,474568652
287,6856
447000,111894575
32300,19951818
20300,2453875
45800,9447790
7930,3218962
21700,5909346
1440,685857
346000,60606957
4100000,792647447
1380,663160
327,9260
4200,567139
39000,10263272
7890,1508282
1150000,1247693311
22900,1274510
322000,178904497
219000,44779082
4010,1813495
94200,24880811
345,544584
3490000,2327767063
1530,458798
8270,1411077
21,8077
9530,2667169
1950,174257
173000,27122490
32600000,16178551670
2560,2659493
2390000,372118587
277000,106959368
54000,3287794
10900,483270
2810000,1850597178
1390,287754
332,179013
455,81298
33600,6995684
278000,112033205
18900,6583379
413,40054
80900,44880255
74500,4923426
38700,6303658
3120000,123798003
4390000,653431463
148000,55826918
6310,653985
16700,5656149
643,29839
153,2600
48300,18005291
7700,13918117
2900,545112
158000,26710656
66400,7146446
27600,19360738
1200,207945
7500,2201305
115000,97567702
4000,3291955
14300,14869744
2080000,552019870
214000,28238363
5290000,1019789254
2960,202743
1530000,1032818358
1470,242301
17600,9684850
192000,64646920
10200,1483944
736000,148079768
166000,134418249
382000,15481068
237000,26556215
34,14569
6,214
339000,216228827
491,158380
227,13378
173,214174
16200,4087005
111000,98664823
68300,17579448
7760,531267
3330,707457
9740,2063445
96400,17697131
612000,484587428
135000,41870384
2140,420367
906,788834
661,244845
627,37919
65,48817
21600,9118999
5850000,4286763807
144000,21433102
192000,110297823
480,400636
11500,35643354
7680,514277
2240,212415
994000,782467842
753,4759
27300,5302842
1070,310294
101000,21241059
1910,263776
2,241
87600,17338101
298000,41140206
180000,14795206
12100,1847605
10,178
2040,1268089
58,3876
8200,1147738
649000,464706107
10200,550413
165000,81620967
2690,371961
133000,76938575
117,59445
133000,27650592
675000,112329251
102000,4736902
124000,81460617
112000,39737345
42,1991
101,28052
2240000,718886666
416,154849
1220,576389
3880,475623
99300,51287542
44200,20152385
2610,198559
195,144480
83400,5743774
647,774970
30,16300
924000,507425903
3060,65287
12700,21356139
64,4643
1860,93482
7190,686162
1160000,827226134
885,278247
2010,276332
544000,119556410
16200,967033
614,216715
245000,19105555
17200,6057425
16700,1772653
147000,200645599
363000,54003917
3340000,1285568640
23800,2622153
304,752203
76,8046
1050,301594
360,52847
14800,2070814
36,152
195,12265
1780,3518567
212000,14652642
10600,110726
86,99261
395000,623820479
271000,26837372
542000,1041501226
505000,22381329
17600,37065527
1430000,268920386
4340,1851530
1650,79867
65,30582
28000,2848753
150000,16924487
1260,514089
108000,15372632
366,121996
907000,183131885
377000,95555232
670,151502
63,3145
53300,1741712
18000,265760
1800,2350521
5920000,1839941621
3130,1576163
797000,130996113
25800,12153500
313,12396
4,1952
690000,181813729
2140,4270920
9020,1720732
4340,1143702
7110,739245
146000,10569452
59000,3930039
2660,212414
69200,9015304
23100,2748901
20900,15102837
176000,20857015
288000,43682640
2,515
366,77402
7520,649756
32,234
2720,502858
392,40688
24200,4900813
1220,2139467
1500,401260
63600,9176356
18400,6372902
4540,791235
1100,910994
8720,3086232
5300,442380
33,16269
27500,1679835
74900,11221006
45,1649
78900,21882
228000,70387747
1270000,369573059
388,13795
445000,10230820
8760,169959247
4510,1526918
80300,56543204
591000,99924664
60000,5127485
16900,1951264
2,1027
386000,263048235
7,471
433,36843
79000,4532137
5750000,6473793902
277000,28050762
500,326645
865000,66575199
29800,20334983
74,27086
12400,1403037
11700,3010036
655000,38361289
4020,1332737
1000,341114
230000,75538146
5490,292941
190000,41076173
77700,20408406
4300000,930080598
19800,17893583
96,25706
4,637
52600,31913619
419000,92789268
99500,7381583
356,141625
652000,213862792
231000,22369212
23400,9636809
19800,15787191
575000,322516954
304000,256473779
2270000,82424295
741000,409169696
76000,8564408
4,429
892,272012
3580000,635430022
1230000,156164987
1950000,851971981
1210,65698
7230,2677298
57200,19776348
4450000,1918356460
320000,36935422
161000,96627816
26,18911
5030,2717433
460000,194591402
1160,92181
9220,2271201
2930,440251
2290,1232165
17200,1481674
428000,84186102
377,199313
659000,179857707
103,6828
2030,48990
1290000,829479840
4570000,1522666731
11500,2461427
453000,95690560
967,1841929
6,203
151000,22450038
410,146520
698,229003
4820,1301693
23000,3556529
742,107596
6160,1338098
16,3680
55,16493
2210,6243310
44,1962
2750,236360
674,209934
36400,27406264
289000,90721673
18300,3198033
807000,217301001
48400,5074817
24400,3626616
3440,1655586
6640000,2403626374
1300,192745
36,1637
47100,5532635
521,159479
21300,4937281
7810,2013334
27100000,2116345744
24400,1062233
23000,9258781
80,2101
4,195
3210,355226
4000,730773
11,5334
45500,651173619
12800,721454
25200,10061279
275000,3734375
13900,888809
32900,11781433
13,191
9920,369592
153000,11431983
3120,148639
161,9762
9570,293043
2880000,174372324
1840000,484962158
117000,25356751
554000,233231752
5800,3067117
36100,5174562
5280000,1192896130
4100,365653
22500,5447445
933000,161000571
434000,366293313
240,36772
214000,87776765
7130,3592272
9770,2127302
10,1139
12,5264
1330000,123376870
361,105941
84800,51740680
267,29543
3860,27355238
26800,15695899
1140,75235
168,9102
343,215601
575,166255
23600000,5203257529
34,5228
265000,42139989
17,2009
9410,157013218
368000,76784646
675,307567
5440,590863
112000,23162432
19600,9059476
515000,323245356
1560,278037
283000,32623125
1240,612028
4120000,1297998327
208000,79549778
625000,253093967
688,138016
168000,20706205
4150000,2921824800
46300,3079868
698000,372214800
109000,46511110
2,146
2910,901715
14300,1238604
725000,494513110
20500,1444970
50,2876
25300,1769548
1,13021
25800,2760136
253,87304
1780,414807
50600,2063817
7500000,2248950287
140000,19181834
1440,194367
5250000,361136535
70,18651
33700,4626757
62,18126
11,2800
1420,156687
78400,2736701
2730000,853252440
1440000,730447034
1150,153472
17800,6471590
5180,1278100
4690000,1769544952
8710,1308220
19,622
36600,3136499
323000,80080336
308000,402184751
85800,8159255
8,296
290000,35198133
27200,7915608
50000,9505070
17500,4609768
70900,8859268
7190,183972
1010000,540175253
1770000,2045608843
562000,1436448250
276000,135371413
1870,14115
178000,113413138
6250,3334692
1210,754455
22500,6823547
13300,110774
6180,1018687
19100,984101
309,79428
10500,5134511
289,61984
1850,1574264
3050,670726
849000,1198885290
122000,55455135
71,23274
99500,7283663
1360,17866
6760,1312358
1580,1409560
545,29314
268000,37321515
22300,1904697
112000,13130258
344000,77656910
2450,3519635
14500,1098875
1040,308964
2660,2158639
724000,162017711
739000,139707557
384,73108
1510000,376983642
6650,382538
8550,819074
5660,1698308
4060,50925
130000,43489780
2500,413538
146,179521
48100,26587008
83100,7643866
2280,493774
70200,5137868
175000,37705730
5270,1054569
847000,59574442
556,167102
368,292355
812000,655365022
96000,9934383
127000,21551613
14,814
28600,7341325
300000,117727680
5310,902872
736,466252
396,103664
537,67914
2240000,897857337
1060000,637199450
4510,319291
25500,3335961
374,135451
109000,41349699
39200,46771247
39400,2831055
19300,3647376
114000,21898115
1650,72692
9910,900834
227000,52652648
598000,79184086
33400,6695088
0,30
1390,528631
10400,1781901
2130,3160
3860,1413346
888,65255
3220,123976
87600,8004244
7130,478521
142000,10247215
1090,163955
147000,11367863
66400,8938197
2490,372235
3640000,420799623
259000,40130595
3870,39333
3260,3223396
19000,1966130
2580,1159731
450,133496
24200,8426031
246,9217
2360000,383532008
646000,291127515
7650,5853308
1080,77644
2660000,336932640
121,121418
2610,557877
5520000,4540511
127,71172
73900,8166985
95,39967
93700,22148807
1140,91761
12300,2158373
8480,4144318
26700,826130
13,3921
26900,1065931
51,8535
655000,225469209
406,96073
872,336880
614000,98707252
1100,6689746
265,272622
1920,96052
2030,479999
2340,248535
1890000,197894636
636000,71726629
91000,40450261
20400000,25697226055
94000,17331197
1070000,554223215
5,63
2370000,1248386827
158000,10345340
2940,89450
735000,230758257
1200000,138031016
24800,4815369
43900,27650292
163000,18684189
2560000,755501056
13500,12573239
1570,84599
167,717898
3330,1557952
6910000,3931402247
15000,2802480
12800,459495
76100,8058573
855,24241
4210,1748173
10,1171
269000,62968373
17300,3430812
29200,3528599
389000,123244964
7950,934868
146000,109024941
36400,9051987
48400,2651816
132000,13413165
810000,63216029
4910,3056662
9050,2995615
10400000,3225144654
55300,8415090
750000,120718968
639000,724374781
41500,15483506
44600,8576502
681000,262595904
67100,3892073
2050,299414
723,164583
455000,265659679
1310000,163508280
3150,90611
13100,453256
166000,17384713
5240,1709260
18800,2322681
24500,4282698
781,79375
15300,1127183
704000,57252740
75400,42587598
7010,994785
32900,915809
35000,9102107
4610000,1385258676
1360,617471
766000,438199320
412,105146
181000,46223453
53600,24091400
2640000,118578390
755,1283079
33600,6473738
11900,4331377
53,2438
88600,19355380
16900,11891036
54,119
71,50384
294000,147222755
563,15121
595,304167
141000,17051613
407,310573
103000,18091557
2060,207596
1900000,487653182
70800,52979140
2330,2819310
208000,31586699
49600,6698731
380,523770
139,16270
13500,7090129
136000,27446224
907000,145422425
746,92140
1,90
18600,10116225
18200,6702048
22300000,2234000504
35300,5865723
57800,16718922
508,816652
125000,34789487
330,39966
24800,4285680
656,680267
1160000,551526315
28,6201
1180000,133404218
7770,987028
6550,599077
117,18569
2210,1407285
8590,9868910
165000,20347968
14600,2857229
11400,6009061
1680000,110049305
9280,554917
285,23722
297,101405
839000,523878258
6200,1665052
7990000,5202411507
8,1393
368000,52292230
896000,187841222
644000,79476959
2060,101020
28900,8998826
9,660
125,91312
240000,38201701
359000,271925882
80400,19548477
1150,168851
11300,686885
17400000,10949772910
5390,418376
58,57153
7100,4202465
19900,3897007
431000,45886213
434000,179970763
578,336232
44,12286
56,40665
327,14901
2060000,638645941
162000,30823869
49300,1844856
5540000,2891176270
267,31047
1480,112623
7680,15591886
553,16089
31000,8855679
1960,1059886
3230,1050970
246000,59743118
11400000,8064630576
383,438026
324000,13063878
2150,325787
49000,17008811
1280,901477
18500,5056725
345,180693
471000,171131446
1920000,797026855
4250,1827259
1000000,813090079
73500,32936914
523,397772
38800,195238430
3,95
1000000,367389639
462000,226380179
197,32509
3250000,1200297912
257,15950
7840,8992213
2510,468330
457000,61875413
6480,1369953
15100,2441738
11000,2820704
12500,6921049
3010,576589
95,8943
3850,187809
20100,1276347
196000,79563714
4,1156
102000,5596331
4080,3960970
50000,35148797
718,259960
24400,3365679
1820000,196047608
5,1671
12400,2510513
1010,502134
2430000,2434580252
146000,82904174
19400,6461292
40400,15430958
97500,24509132
0,135
8120,937677
317,14719
18500,872542
1590,200751
4650,2880091
6200,292629
119000,68865121
3660000,811906374
220000,24281997
65500,78764413
7,795
2430,2622340
3880,2446622
337,682364
2550,172356
1180000,121872113
17,1712
656,319013
301000,72351071
138,9346
552,144381
29800,9834610
16700,8256894
2240000,131344408
8490,4283381
2940000,559577022
5760,1032755
2360,277120
357,59195
3580,314539
139,28857
1320,68809
175000,40726859
76800,22395640
505,304435
2230000,448270149
433,78875
75600,5698711
16800,20238090
3530,623224
7930,330579
81500,21584288
3430,772204
7740,867483
35,18635
982000,439582395
811000,374609163
21800,4872851
1120000,635204549
1300,101150
26100,3734253
210000,59064089
105000,13996552
157,15780
264,28257
3630,1981611
288000,92826793
275000,56940027
9,1003
502000,229745379
1490000,426605539
145,35853
12000,5049216
4090,7099406
3290,4593587
3090,1906444
33100,4807796
203000,40573901
7300,2015978
14200,3514125
1680000,353797344
3800,1257735
2300,370919
1200000,846370341
4570,390994
58300,37456588
67100,20972539
9,87
2350,468789
8,1356
63300,15439926
998,72582
5000000,4009836870
6480,648253
30,16872
192000,36605856
5940,292115
522000,298912635
828,897738
696000,51832632
52100,7023353
65600,3818904
189000,12202137
11100,448272
23600,1881165
104000,29109185
2800000,1537283477
1940,848923
1880,122887
5020,1446459
186000,26125629
56200,5355880
9470,3990851
242,53631
1950,520547
26500,14258557
296000,279778672
218000,88421367
3370,684024
6,3555
2620,1486152
74300,46732486
503,223241
12900,4031992
508,50090
302,207877
216000,32677092
651,21264
952,179958
2060000,439593450
30300,10629363
1520000,375085512
0,151
7230,1904375
6350,103848
52,28126
108,45143
82000,25161556
37,22747
1380000,118699920
7190000,2560511441
7470000,855526173
665000,280013812
1800,380925
24300,3229741
58800,9919540
39,11758
66700,31967313
67200,10870556
101,40360
6700,1623612
46800,79382268
17800,5078587
2420000,2736303387
7,2923
7430,1343011
531000,182884153
28,8349
571,365717
3150,383246
408000,118781449
1810000,1555094060
62700,4220702
5,8245
23200,4246539
87400,22640454
65800,25738918
1700,126144692
5750,5330922
547000,188496508
113,2410
112,22626
16,1278
121000,30994497
10500,1578074
8,18590
676,108991
110000,67781036
756000,138700945
7010000,5153613512
1090,624818
7340,707214
122000,5850205
226,19841
76600,3789225
1940,142879
17800,935483
31500,6653909
382,169455
869000,47465035
9360,745982
283000,92472404
4980000,2176637624
1620,617606
72100,3801803
6780000,1060553216
1510000,255920566
74500,9974447
3300,297032
69,212911
828000,47897828
17700,585635
156000,81495636
64400,10992749
20,6457
2210,211224
1310,66410
32100,4269644
404,25167
419,51170
2470,173952
716000,145330251
495000,196593420
10500,803065
73000,29967272
30000,13289565
70700,30729115
27,26171
32000,7987555
532000,124067037
353,193044
1150,77100
15700,22673426
53600,12238080
153000,446860087
4760,3708567
576,106815
9680,7841349
588000,88587478
266000,50535000
362000,13161099
872000,249891422
70700,20775865
56,10875
13100,1286753
214000,8714991
2,64
1230,353841
4050,1257988
2860,318588
1,170
1530,220547
18300,697506
189000,10349824
60,2655
50300,23773230
16400,1808323
53900,7871234
15200,18245378
7,2163
1220,152208
117000,13028872
1560,462514
67100,4861109
14500,2658134
2630,2814158
56300,15881066
91400,53462269
66,36482
46200,16449018
22600,3117538
70000,4120691
57,5924
12300,792420
66300,9767593
23,752
304,298746
198000,12718
110,11757
28700,10672200
15200,2146230
2,222
27,5950
282,18410
5230,1750828
38400,884212
531,122622
1310,321663
17,15693
518000,39713606
197,88308
4130000,3311772874
1000000,336710116
53000,10967711
6,6833
2450000,1793293827
214000,70345547
3110,178643
518,265493
117,12310
58900,13501510
4130,3027588
41100,8952605
15,12343
102000,32736211
414,172481
7430,581689
9140,2449360
261000,44019361
95,105595
499000,989709719
11700,3389738
1420,48857
1160,83870
458,4597
3110000,7323575863
6710,3791688
175,37114
2400,632438
109000,75756965
2450,650910
58100,14884759
394000,75525583
7840,2913012
2200,69793
309,362599
704,177026
7220,13079289
19000,686875
798000,312937947
421000,102201885
59500,7316400
175000,8568529
451000,263698268
3140,606242
10300,1066380
1100000,401778606
206000,27196452
475,194731
1440,120415
127,20387
313,144838
4680,503321
57200,192483696
45200,17792061
104,2450
58,9231
258000,35023491
737,28075
803,94591
1150000,229273538
191000,42972860
7830000,6389950312
147,37849
521,68782
22300,3560082
4370,379191
721,29073
3220000,1879176108
173000,41537627
513000,76687278
4850000,6047254419
1390,383495
236000,156102959
2080,3122346
9950,2847684
1600,157096
480,26060
13000,1839255
16500,2464127
43400000,18955939779
809000,78312042
0,305
116000,119117752
10200,3441926
528,54861
59100,1593137
5310,277173
340000,96803651
60600,13233620
9150000,5194497116
32300,10174332
501000,109549346
40000,4453442
6440,3155315
21700,2670269
317,39713
121000,22534549
8140,1184585
3650,144612
4390000,1455299623
24,56300
972000,694117569
67,2259
20700,1763698
1830,1113057
48,9663
1080000,658207154
4840,1682780
343000,97835309
14,50
2310000,793650442
145,23114
5600,2110615
2250,338944
1010,176773
4890,2108185
20200,1828791
7810,2108338
10,761
243,16092
10500,105463
48300,15910704
546000,247291487
729,1440018
639000,280201348
10400,1469671
2060,74921
1,784
4920,1522435
923,76629
1750000,3234430940
114,20488
341,92788
10000000,6472289362
1220,362367
1080,4874
9,3304
238,36462
74,7274
13,12390
889,71323
95,16676
435000,94344075
214,181031
75200,13226319
20900000,14214265931
19100,7787789
260000,144623565
1,15
60600,18044816
1320,1896095
1,74
0,601
757000,236802431
215000,97242806
96800,20200854
727,292881
1110,221146
2990,296656
698000,12864615
28,10317
445000,129452206
58300,14958526
22500,5371500
47,19944
81700,13931691
24600,2426354
784000,418232131
24,9716
21200,3339737
27,14494
2130,279195
29200,2980097
288,33656
214000,53511010
10300000,11929941905
141000,13034189
61500,74201681
49,2005
6060,973454
231000,111799578
60300,5169758
13600,2893980
62900,36075784
2540000,403756875
119000,2022617
132,78422
2570,4525912
333000,27718303
6130000,6925037877
5520,8787961
150000,15988830
1,277
7,455
2090000,1046353643
48000,2280705
9,1669
3800,408874
39200,22259304
5200000,3403534218
136000,17424261
8670,2522879
16800,1690455
110000,25140756
3550,12082748
2290,62959
1740000,411995838
1100000,194297504
1,15
719000,187313689
1160,240084
26800,6272103
13800000,11110606479
1250,535911
429,71696
88200,21072904
4700000,4366705412
740000,1548697451
49300,6538355
465,10566
105000,17142555
257,127022
3130,2136285
982000,483050710
95500,28296099
44,67076
7730,2727886
61000,12860197
631,13393
605,12182
19,466
2010000,300218549
734000,276570622
30000,8281140
751000,36910835
32900000,13340403400
1680,334675
5660,5119724
1520000,101491622
13000,7820988
14600,1066620
1,157
4080,670204
828,48072
66300,17038424
